HITId	HITTypeId	Title	Description	Keywords	Reward	CreationTime	MaxAssignments	RequesterAnnotation	AssignmentDurationInSeconds	AutoApprovalDelayInSeconds	Expiration	NumberOfSimilarHITs	LifetimeInSeconds	AssignmentId	WorkerId	AssignmentStatus	AcceptTime	SubmitTime	AutoApprovalTime	ApprovalTime	RejectionTime	RequesterFeedback	WorkTimeInSeconds	LifetimeApprovalRate	Last30DaysApprovalRate	Last7DaysApprovalRate	Input_globalindex	Input_lemma	Input_lemmaindex	Input_lleftcontext	Input_lheadword	Input_lrightcontext	Input_gs_expert	Answer_Category	Approve	Reject
24BBJ3MMDX5FCYA5KZ8BDMDYZSRDZR	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			20K1CSTMOFXR0JRHUG5YHNXKS8QPSU	A1LRRDBA84ITCJ	Approved	Mon Apr 23 15:26:22 GMT 2012	Mon Apr 23 15:26:27 GMT 2012	Sat Apr 28 08:26:27 PDT 2012	Tue Apr 24 08:07:12 PDT 2012			5	100% (966/966)	100% (463/463)	0% (0/0)	355	bottle	54	The narrator tells us that &#34 everyone is singing to the sound of Diet Coke&#44&#34 and invites us to win CDs and trips to the Grammies by checking the bottom of the	bottle	cap .	CONTAINER	Category1		
24BBJ3MMDX5FCYA5KZ8BDMDYZSRDZR	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			20TSNQQ7Q670SSDJU2I16TQDEJ1UAP	A2HAIY6HUOISQY	Approved	Mon Apr 23 14:04:01 GMT 2012	Mon Apr 23 14:04:18 GMT 2012	Sat Apr 28 07:04:18 PDT 2012	Tue Apr 24 08:07:12 PDT 2012			17	100% (105/105)	100% (105/105)	0% (0/0)	355	bottle	54	The narrator tells us that &#34 everyone is singing to the sound of Diet Coke&#44&#34 and invites us to win CDs and trips to the Grammies by checking the bottom of the	bottle	cap .	CONTAINER	Category1		
24BBJ3MMDX5FCYA5KZ8BDMDYZSRDZR	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			28O2GTP9RA7SSN90OOPSSF71W8XVQN	A11GFH66WMVKMB	Approved	Mon Apr 23 14:21:30 GMT 2012	Mon Apr 23 14:23:06 GMT 2012	Sat Apr 28 07:23:06 PDT 2012	Tue Apr 24 08:07:13 PDT 2012			96	100% (896/896)	100% (896/896)	0% (0/0)	355	bottle	54	The narrator tells us that &#34 everyone is singing to the sound of Diet Coke&#44&#34 and invites us to win CDs and trips to the Grammies by checking the bottom of the	bottle	cap .	CONTAINER	Category1		
24BBJ3MMDX5FCYA5KZ8BDMDYZSRDZR	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			2D7DEY5COW0L3IM2QRIFPC6W0GQ4VP	A2HM35CWB7IIFM	Approved	Mon Apr 23 15:42:44 GMT 2012	Mon Apr 23 15:42:50 GMT 2012	Sat Apr 28 08:42:50 PDT 2012	Tue Apr 24 08:07:13 PDT 2012			6	100% (511/511)	100% (511/511)	0% (0/0)	355	bottle	54	The narrator tells us that &#34 everyone is singing to the sound of Diet Coke&#44&#34 and invites us to win CDs and trips to the Grammies by checking the bottom of the	bottle	cap .	CONTAINER	Category1		
24BBJ3MMDX5FCYA5KZ8BDMDYZSRDZR	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			2UEN9U8P9Y38GNJW0IJU2IM1WF3FW0	A1IV0802ICNA0A	Approved	Mon Apr 23 16:04:29 GMT 2012	Mon Apr 23 16:04:36 GMT 2012	Sat Apr 28 09:04:36 PDT 2012	Tue Apr 24 08:07:13 PDT 2012			7	100% (253/253)	100% (253/253)	0% (0/0)	355	bottle	54	The narrator tells us that &#34 everyone is singing to the sound of Diet Coke&#44&#34 and invites us to win CDs and trips to the Grammies by checking the bottom of the	bottle	cap .	CONTAINER	Category1		
297W1INMHGYQRAQMSQXBJMFGZ8RJ6K	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:56 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:56 GMT 2012			286PLSP75KLMTN626P8QIQVK4Q3ZT6	A2HM35CWB7IIFM	Approved	Mon Apr 23 14:24:28 GMT 2012	Mon Apr 23 14:24:35 GMT 2012	Sat Apr 28 07:24:35 PDT 2012	Tue Apr 24 08:06:00 PDT 2012			7	100% (511/511)	100% (511/511)	0% (0/0)	70	kettle	8	If you ve become an adept of the tea ceremony&#44you ll appreciate the excellent collection of 14 th-century objects : ceramic tea bowls&#44tea	kettles	&#44 and caddies&#44as well as bamboo spoons&#44whisks&#44and flower vases .	CONTAINER	Category1		
297W1INMHGYQRAQMSQXBJMFGZ8RJ6K	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:56 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:56 GMT 2012			2MU6DG67D1X3IR2JIRFK6JE2ZTFG97	A11GFH66WMVKMB	Approved	Mon Apr 23 15:40:39 GMT 2012	Mon Apr 23 15:43:46 GMT 2012	Sat Apr 28 08:43:46 PDT 2012	Tue Apr 24 08:06:01 PDT 2012			187	100% (896/896)	100% (896/896)	0% (0/0)	70	kettle	8	If you ve become an adept of the tea ceremony&#44you ll appreciate the excellent collection of 14 th-century objects : ceramic tea bowls&#44tea	kettles	&#44 and caddies&#44as well as bamboo spoons&#44whisks&#44and flower vases .	CONTAINER	Category1		
297W1INMHGYQRAQMSQXBJMFGZ8RJ6K	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:56 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:56 GMT 2012			2OGZFYQS1CST9F2W9SJ4MC1FBZENKH	A1LRRDBA84ITCJ	Approved	Mon Apr 23 15:46:03 GMT 2012	Mon Apr 23 15:46:10 GMT 2012	Sat Apr 28 08:46:10 PDT 2012	Tue Apr 24 08:06:01 PDT 2012			7	100% (966/966)	100% (463/463)	0% (0/0)	70	kettle	8	If you ve become an adept of the tea ceremony&#44you ll appreciate the excellent collection of 14 th-century objects : ceramic tea bowls&#44tea	kettles	&#44 and caddies&#44as well as bamboo spoons&#44whisks&#44and flower vases .	CONTAINER	Category1		
297W1INMHGYQRAQMSQXBJMFGZ8RJ6K	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:56 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:56 GMT 2012			2TZ9KQW618N4TLKEUSV51CEU0ZDLNC	A1BHMDRWW9ZYSO	Approved	Mon Apr 23 14:47:25 GMT 2012	Mon Apr 23 14:47:32 GMT 2012	Sat Apr 28 07:47:32 PDT 2012	Tue Apr 24 08:06:01 PDT 2012			7	100% (238/238)	100% (125/125)	0% (0/0)	70	kettle	8	If you ve become an adept of the tea ceremony&#44you ll appreciate the excellent collection of 14 th-century objects : ceramic tea bowls&#44tea	kettles	&#44 and caddies&#44as well as bamboo spoons&#44whisks&#44and flower vases .	CONTAINER	Category1		
297W1INMHGYQRAQMSQXBJMFGZ8RJ6K	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:56 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:56 GMT 2012			2VSXULRGNTBJQD9CFK6PBN63X366SB	AZG4GSFQRVYMQ	Approved	Mon Apr 23 16:11:25 GMT 2012	Mon Apr 23 16:11:30 GMT 2012	Sat Apr 28 09:11:30 PDT 2012	Tue Apr 24 08:06:01 PDT 2012			5	100% (346/346)	100% (346/346)	0% (0/0)	70	kettle	8	If you ve become an adept of the tea ceremony&#44you ll appreciate the excellent collection of 14 th-century objects : ceramic tea bowls&#44tea	kettles	&#44 and caddies&#44as well as bamboo spoons&#44whisks&#44and flower vases .	CONTAINER	Category1		
2BXBNFSVGULFQ0SRELEG5FS4Y8G7L9	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:55 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:55 GMT 2012			29EAZHHRRLFQNFAMD681OHOAR2GNEV	A1LRRDBA84ITCJ	Approved	Mon Apr 23 15:26:46 GMT 2012	Mon Apr 23 15:26:59 GMT 2012	Sat Apr 28 08:26:59 PDT 2012	Tue Apr 24 08:06:01 PDT 2012			13	100% (966/966)	100% (463/463)	0% (0/0)	71	pint	8	This is lined with duty-free shops selling liquor&#44perfume&#44cameras&#44CD players&#44video recorders&#44and electronic goods and British-style pubs serving	pints	of beer and bar lunches .	CONTENT	Category2		
2BXBNFSVGULFQ0SRELEG5FS4Y8G7L9	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:55 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:55 GMT 2012			2BANMHGYQ4J3A1Y5TUDFJOYZVFYM9S	A6WUFL0T08JBZ	Approved	Mon Apr 23 16:34:41 GMT 2012	Mon Apr 23 16:34:44 GMT 2012	Sat Apr 28 09:34:44 PDT 2012	Tue Apr 24 08:06:02 PDT 2012			3	100% (263/263)	100% (263/263)	0% (0/0)	71	pint	8	This is lined with duty-free shops selling liquor&#44perfume&#44cameras&#44CD players&#44video recorders&#44and electronic goods and British-style pubs serving	pints	of beer and bar lunches .	CONTENT	Category2		
2BXBNFSVGULFQ0SRELEG5FS4Y8G7L9	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:55 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:55 GMT 2012			2FFQYN5F3Q0J3WGX423W2B4ASVIEA3	A2HM35CWB7IIFM	Approved	Mon Apr 23 15:30:30 GMT 2012	Mon Apr 23 15:30:39 GMT 2012	Sat Apr 28 08:30:39 PDT 2012	Tue Apr 24 08:06:02 PDT 2012			9	100% (511/511)	100% (511/511)	0% (0/0)	71	pint	8	This is lined with duty-free shops selling liquor&#44perfume&#44cameras&#44CD players&#44video recorders&#44and electronic goods and British-style pubs serving	pints	of beer and bar lunches .	CONTENT	Category2		
2BXBNFSVGULFQ0SRELEG5FS4Y8G7L9	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:55 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:55 GMT 2012			2WF9U8P9Y38TJNKHL7LYMM0K6WWGXG	A11GFH66WMVKMB	Approved	Mon Apr 23 14:10:56 GMT 2012	Mon Apr 23 14:12:07 GMT 2012	Sat Apr 28 07:12:07 PDT 2012	Tue Apr 24 08:06:02 PDT 2012			71	100% (896/896)	100% (896/896)	0% (0/0)	71	pint	8	This is lined with duty-free shops selling liquor&#44perfume&#44cameras&#44CD players&#44video recorders&#44and electronic goods and British-style pubs serving	pints	of beer and bar lunches .	CONTENT	Category2		
2BXBNFSVGULFQ0SRELEG5FS4Y8G7L9	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:55 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:55 GMT 2012			2ZBWKUDD8XMBQHQ8HF26YTO76Q9NC8	AZG4GSFQRVYMQ	Approved	Mon Apr 23 16:16:49 GMT 2012	Mon Apr 23 16:16:55 GMT 2012	Sat Apr 28 09:16:55 PDT 2012	Tue Apr 24 08:06:02 PDT 2012			6	100% (346/346)	100% (346/346)	0% (0/0)	71	pint	8	This is lined with duty-free shops selling liquor&#44perfume&#44cameras&#44CD players&#44video recorders&#44and electronic goods and British-style pubs serving	pints	of beer and bar lunches .	CONTENT	Category2		
2K24F0OHOVR1R9KJ6HC96HED7K0348	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			240LZ6R70G5RWZ071IMEBWST69PO8E	A11GFH66WMVKMB	Approved	Mon Apr 23 15:49:04 GMT 2012	Mon Apr 23 15:51:26 GMT 2012	Sat Apr 28 08:51:26 PDT 2012	Tue Apr 24 08:07:13 PDT 2012			142	100% (896/896)	100% (896/896)	0% (0/0)	356	container	54	The	containers	should be capped and labelled with the date the brine was generated and its salinity .	CONTAINER	Category1		
2K24F0OHOVR1R9KJ6HC96HED7K0348	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			2J0JHSTLB3L02268032JIJRF80MHTY	A1LRRDBA84ITCJ	Approved	Mon Apr 23 14:25:10 GMT 2012	Mon Apr 23 14:25:22 GMT 2012	Sat Apr 28 07:25:22 PDT 2012	Tue Apr 24 08:07:13 PDT 2012			12	100% (966/966)	100% (463/463)	0% (0/0)	356	container	54	The	containers	should be capped and labelled with the date the brine was generated and its salinity .	CONTAINER	Category1		
2K24F0OHOVR1R9KJ6HC96HED7K0348	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			2LFVP3TVOK5U2AS0GMHESZFZ3EO25G	A2HM35CWB7IIFM	Approved	Mon Apr 23 14:58:24 GMT 2012	Mon Apr 23 14:58:34 GMT 2012	Sat Apr 28 07:58:34 PDT 2012	Tue Apr 24 08:07:13 PDT 2012			10	100% (511/511)	100% (511/511)	0% (0/0)	356	container	54	The	containers	should be capped and labelled with the date the brine was generated and its salinity .	CONTAINER	Category1		
2K24F0OHOVR1R9KJ6HC96HED7K0348	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			2M7806UFBNFSI7HKXI05WW6OTNB2G7	AZG4GSFQRVYMQ	Approved	Mon Apr 23 16:20:54 GMT 2012	Mon Apr 23 16:20:59 GMT 2012	Sat Apr 28 09:20:59 PDT 2012	Tue Apr 24 08:07:14 PDT 2012			5	100% (346/346)	100% (346/346)	0% (0/0)	356	container	54	The	containers	should be capped and labelled with the date the brine was generated and its salinity .	CONTAINER	Category1		
2K24F0OHOVR1R9KJ6HC96HED7K0348	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			2TUD21O3W5XHNACOAXTK2EPM5B5GAU	A1IV0802ICNA0A	Approved	Mon Apr 23 16:37:50 GMT 2012	Mon Apr 23 16:37:57 GMT 2012	Sat Apr 28 09:37:57 PDT 2012	Tue Apr 24 08:07:14 PDT 2012			7	100% (253/253)	100% (253/253)	0% (0/0)	356	container	54	The	containers	should be capped and labelled with the date the brine was generated and its salinity .	CONTAINER	Category1		
2BGT3DHJHP4B047FMDZRWX9YEQW2V7	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:55 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:55 GMT 2012			21B85OZIZEHMX1CL63H5IWPYYJJBZ8	A36JZTUKQVV5S5	Approved	Mon Apr 23 16:29:27 GMT 2012	Mon Apr 23 16:29:37 GMT 2012	Sat Apr 28 09:29:37 PDT 2012	Tue Apr 24 08:06:02 PDT 2012			10	100% (100/100)	100% (100/100)	0% (0/0)	72	pot	8	Unlike lotteries&#44which offer low odds but spectacular jackpots&#44video poker returns tiny but frequent	pots	0	CONTENT	Category2		
2BGT3DHJHP4B047FMDZRWX9YEQW2V7	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:55 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:55 GMT 2012			28ENCWYB49F9FJFGFGSJSNSUI3YSOK	A11GFH66WMVKMB	Approved	Mon Apr 23 16:01:16 GMT 2012	Mon Apr 23 16:03:45 GMT 2012	Sat Apr 28 09:03:45 PDT 2012	Tue Apr 24 08:06:02 PDT 2012			149	100% (896/896)	100% (896/896)	0% (0/0)	72	pot	8	Unlike lotteries&#44which offer low odds but spectacular jackpots&#44video poker returns tiny but frequent	pots	0	CONTENT	Category2		
2BGT3DHJHP4B047FMDZRWX9YEQW2V7	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:55 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:55 GMT 2012			2FMUKQOYGNIWOEF76VR147SWTW7HZD	A2HM35CWB7IIFM	Approved	Mon Apr 23 14:15:55 GMT 2012	Mon Apr 23 14:16:04 GMT 2012	Sat Apr 28 07:16:04 PDT 2012	Tue Apr 24 08:06:03 PDT 2012			9	100% (511/511)	100% (511/511)	0% (0/0)	72	pot	8	Unlike lotteries&#44which offer low odds but spectacular jackpots&#44video poker returns tiny but frequent	pots	0	CONTENT	Category2		
2BGT3DHJHP4B047FMDZRWX9YEQW2V7	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:55 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:55 GMT 2012			2N58XMB3Q39ZN2TTB3XT8EVT6HCHSD	A1LRRDBA84ITCJ	Approved	Mon Apr 23 14:53:14 GMT 2012	Mon Apr 23 14:53:26 GMT 2012	Sat Apr 28 07:53:26 PDT 2012	Tue Apr 24 08:06:03 PDT 2012			12	100% (966/966)	100% (463/463)	0% (0/0)	72	pot	8	Unlike lotteries&#44which offer low odds but spectacular jackpots&#44video poker returns tiny but frequent	pots	0	CONTENT	Category2		
2BGT3DHJHP4B047FMDZRWX9YEQW2V7	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:55 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:55 GMT 2012			2RJRLFQ0ONNVE8OJZ30EKRB8J9PJST	A1IV0802ICNA0A	Approved	Mon Apr 23 16:05:08 GMT 2012	Mon Apr 23 16:05:16 GMT 2012	Sat Apr 28 09:05:16 PDT 2012	Tue Apr 24 08:06:03 PDT 2012			8	100% (253/253)	100% (253/253)	0% (0/0)	72	pot	8	Unlike lotteries&#44which offer low odds but spectacular jackpots&#44video poker returns tiny but frequent	pots	0	CONTENT	Category2		
2BQLZ6R70G5RWZ071IMEBWST4XS8OF	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			239V8ER9Y8TN799YA1WKJHS318R5SQ	A1LRRDBA84ITCJ	Approved	Mon Apr 23 15:34:59 GMT 2012	Mon Apr 23 15:35:07 GMT 2012	Sat Apr 28 08:35:07 PDT 2012	Tue Apr 24 08:07:14 PDT 2012			8	100% (966/966)	100% (463/463)	0% (0/0)	357	dish	54	5 pups were placed in a	dish	on ice to induce hypothermia and sleep followed by euthanasia through decapitation .	CONTAINER	Category1		
2BQLZ6R70G5RWZ071IMEBWST4XS8OF	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			249YW2GTP9RAUJSV4GX92SOGKM1TOZ	A2HM35CWB7IIFM	Approved	Mon Apr 23 14:28:16 GMT 2012	Mon Apr 23 14:28:34 GMT 2012	Sat Apr 28 07:28:34 PDT 2012	Tue Apr 24 08:07:14 PDT 2012			18	100% (511/511)	100% (511/511)	0% (0/0)	357	dish	54	5 pups were placed in a	dish	on ice to induce hypothermia and sleep followed by euthanasia through decapitation .	CONTAINER	Category1		
2BQLZ6R70G5RWZ071IMEBWST4XS8OF	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			28349F9SSSHXOS6N57K5L5F9WQITXG	A11GFH66WMVKMB	Approved	Mon Apr 23 16:10:10 GMT 2012	Mon Apr 23 16:12:39 GMT 2012	Sat Apr 28 09:12:39 PDT 2012	Tue Apr 24 08:07:14 PDT 2012			149	100% (896/896)	100% (896/896)	0% (0/0)	357	dish	54	5 pups were placed in a	dish	on ice to induce hypothermia and sleep followed by euthanasia through decapitation .	CONTAINER	Category1		
2BQLZ6R70G5RWZ071IMEBWST4XS8OF	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			2DGH1XERSQV6TI8OZXK3LVWB87I08B	A1IV0802ICNA0A	Approved	Mon Apr 23 16:55:12 GMT 2012	Mon Apr 23 16:55:19 GMT 2012	Sat Apr 28 09:55:19 PDT 2012	Tue Apr 24 08:07:14 PDT 2012			7	100% (253/253)	100% (253/253)	0% (0/0)	357	dish	54	5 pups were placed in a	dish	on ice to induce hypothermia and sleep followed by euthanasia through decapitation .	CONTAINER	Category1		
2BQLZ6R70G5RWZ071IMEBWST4XS8OF	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:59 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:59 GMT 2012			2FLYMNCWYB4920FRAWO15JOO5F2MQE	AZG4GSFQRVYMQ	Approved	Mon Apr 23 16:28:03 GMT 2012	Mon Apr 23 16:28:07 GMT 2012	Sat Apr 28 09:28:07 PDT 2012	Tue Apr 24 08:07:15 PDT 2012			4	100% (346/346)	100% (346/346)	0% (0/0)	357	dish	54	5 pups were placed in a	dish	on ice to induce hypothermia and sleep followed by euthanasia through decapitation .	CONTAINER	Category2		
2CUPWZ9RNDWIBMORP7E3HTGVCDRSD1	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:56 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:56 GMT 2012			2BC274J79KQWTSVMMLLXJCD5IJSGIG	A2HM35CWB7IIFM	Approved	Mon Apr 23 14:09:27 GMT 2012	Mon Apr 23 14:09:35 GMT 2012	Sat Apr 28 07:09:35 PDT 2012	Tue Apr 24 08:06:03 PDT 2012			8	100% (511/511)	100% (511/511)	0% (0/0)	73	vial	8	The supernatant was decanted into another	vial	and stored at 4 C .	CONTAINER	Category1		
